team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,GALATASARAY MCT TECHNIC,355.1,427.0,"[70, 102, 103, 105, 107]",5,70|102|103|105|107,"['1:70', '1:102', '1:103', '1:105', '1:107']","['R. Öncel', 'E. Mc Collum', 'J. Palmer Jr', 'F. Gillespie Ii', 'R. Meeks']",1:70|1:102|1:103|1:105|1:107,Unknownx5,3,10:00:00,3,06:09:00,49,42,57,47
1,GALATASARAY MCT TECHNIC,427.1,466.0,"[70, 102, 103, 107, 108]",5,70|102|103|107|108,"['1:70', '1:102', '1:103', '1:107', '1:108']","['R. Öncel', 'E. Mc Collum', 'J. Palmer Jr', 'R. Meeks', 'C. Bishop']",1:70|1:102|1:103|1:107|1:108,Unknownx5,3,06:09:00,3,03:36:00,57,47,62,54
1,GALATASARAY MCT TECHNIC,466.1,530.0,"[101, 103, 104, 108, 109]",5,101|103|104|108|109,"['1:101', '1:103', '1:104', '1:108', '1:109']","['T. Görener', 'J. Palmer Jr', 'F. White Jr', 'C. Bishop', 'W. Cummings']",1:101|1:103|1:104|1:108|1:109,Unknownx5,3,03:36:00,3,00:12:50,62,54,70,63
1,GALATASARAY MCT TECHNIC,530.1,553.0,"[101, 103, 104, 107, 109]",5,101|103|104|107|109,"['1:101', '1:103', '1:104', '1:107', '1:109']","['T. Görener', 'J. Palmer Jr', 'F. White Jr', 'R. Meeks', 'W. Cummings']",1:101|1:103|1:104|1:107|1:109,Unknownx5,3,00:12:50,3,00:00:30,70,63,70,63
1,GALATASARAY MCT TECHNIC,553.1,560.0,"[101, 103, 104, 105, 107]",5,101|103|104|105|107,"['1:101', '1:103', '1:104', '1:105', '1:107']","['T. Görener', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'R. Meeks']",1:101|1:103|1:104|1:105|1:107,Unknownx5,3,00:00:30,4,10:00:00,70,63,72,63
1,GALATASARAY MCT TECHNIC,560.1,670.0,"[99, 102, 103, 104, 109]",5,99|102|103|104|109,"['1:99', '1:102', '1:103', '1:104', '1:109']","['M. Yasar', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",1:99|1:102|1:103|1:104|1:109,Unknownx5,4,10:00:00,4,04:26:00,72,63,88,79
1,GALATASARAY MCT TECHNIC,670.1,683.0,"[101, 102, 103, 105, 109]",5,101|102|103|105|109,"['1:101', '1:102', '1:103', '1:105', '1:109']","['T. Görener', 'E. Mc Collum', 'J. Palmer Jr', 'F. Gillespie Ii', 'W. Cummings']",1:101|1:102|1:103|1:105|1:109,Unknownx5,4,04:26:00,4,04:09:00,88,79,88,79
1,GALATASARAY MCT TECHNIC,683.1,700.0,"[101, 102, 103, 105, 107]",5,101|102|103|105|107,"['1:101', '1:102', '1:103', '1:105', '1:107']","['T. Görener', 'E. Mc Collum', 'J. Palmer Jr', 'F. Gillespie Ii', 'R. Meeks']",1:101|1:102|1:103|1:105|1:107,Unknownx5,4,04:09:00,4,02:52:00,88,79,88,83
1,GALATASARAY MCT TECHNIC,700.1,762.0,"[101, 103, 105, 107, 109]",5,101|103|105|107|109,"['1:101', '1:103', '1:105', '1:107', '1:109']","['T. Görener', 'J. Palmer Jr', 'F. Gillespie Ii', 'R. Meeks', 'W. Cummings']",1:101|1:103|1:105|1:107|1:109,Unknownx5,4,02:52:00,4,00:43:80,88,83,89,87
1,GALATASARAY MCT TECHNIC,762.1,770.0,"[101, 102, 103, 105, 109]",5,101|102|103|105|109,"['1:101', '1:102', '1:103', '1:105', '1:109']","['T. Görener', 'E. Mc Collum', 'J. Palmer Jr', 'F. Gillespie Ii', 'W. Cummings']",1:101|1:102|1:103|1:105|1:109,Unknownx5,4,00:43:80,4,00:17:50,89,87,89,87
1,GALATASARAY MCT TECHNIC,770.1,780.0,"[70, 103, 105, 107, 109]",5,70|103|105|107|109,"['1:70', '1:103', '1:105', '1:107', '1:109']","['R. Öncel', 'J. Palmer Jr', 'F. Gillespie Ii', 'R. Meeks', 'W. Cummings']",1:70|1:103|1:105|1:107|1:109,Unknownx5,4,00:17:50,4,00:09:50,89,87,89,89
1,GALATASARAY MCT TECHNIC,780.1,800.0,"[101, 102, 103, 104, 109]",5,101|102|103|104|109,"['1:101', '1:102', '1:103', '1:104', '1:109']","['T. Görener', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",1:101|1:102|1:103|1:104|1:109,Unknownx5,4,00:09:50,4,00:07:70,89,89,90,89
1,GALATASARAY MCT TECHNIC,800.1,812.0,"[101, 103, 107, 108, 109]",5,101|103|107|108|109,"['1:101', '1:103', '1:107', '1:108', '1:109']","['T. Görener', 'J. Palmer Jr', 'R. Meeks', 'C. Bishop', 'W. Cummings']",1:101|1:103|1:107|1:108|1:109,Unknownx5,4,00:07:70,4,00:03:20,90,89,90,91
1,GALATASARAY MCT TECHNIC,812.1,828.0,"[101, 102, 103, 108, 109]",5,101|102|103|108|109,"['1:101', '1:102', '1:103', '1:108', '1:109']","['T. Görener', 'E. Mc Collum', 'J. Palmer Jr', 'C. Bishop', 'W. Cummings']",1:101|1:102|1:103|1:108|1:109,Unknownx5,4,00:03:20,4,00:00:00,90,91,93,91
2,TOFAS,1.0,100.0,"[66, 88, 89, 91, 93]",5,66|88|89|91|93,"['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2:66|2:88|2:89|2:91|2:93,Unknownx5,1,10:00:00,1,02:53:00,0,0,17,14
2,TOFAS,100.1,129.0,"[55, 66, 89, 90, 92]",5,55|66|89|90|92,"['2:55', '2:66', '2:89', '2:90', '2:92']","['T. Geçim', 'Y. Saybir', 'A. Perez', 'H. Besson', 'S. Whaley']",2:55|2:66|2:89|2:90|2:92,Unknownx5,1,02:53:00,1,02:00:00,17,14,19,16
2,TOFAS,129.1,144.0,"[55, 66, 67, 90, 92]",5,55|66|67|90|92,"['2:55', '2:66', '2:67', '2:90', '2:92']","['T. Geçim', 'Y. Saybir', 'Ö. Cengiz', 'H. Besson', 'S. Whaley']",2:55|2:66|2:67|2:90|2:92,Unknownx5,1,02:00:00,1,00:58:60,19,16,22,20
2,TOFAS,144.1,198.0,"[55, 67, 90, 92, 94]",5,55|67|90|92|94,"['2:55', '2:67', '2:90', '2:92', '2:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2:55|2:67|2:90|2:92|2:94,Unknownx5,1,00:58:60,2,07:28:00,22,20,28,27
2,TOFAS,198.1,221.0,"[66, 89, 90, 93, 94]",5,66|89|90|93|94,"['2:66', '2:89', '2:90', '2:93', '2:94']","['Y. Saybir', 'A. Perez', 'H. Besson', 'J. Thomasson Jr', 'W. Kidd Jr']",2:66|2:89|2:90|2:93|2:94,Unknownx5,2,07:28:00,2,06:18:00,28,27,28,31
2,TOFAS,221.1,260.0,"[66, 88, 89, 90, 93]",5,66|88|89|90|93,"['2:66', '2:88', '2:89', '2:90', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'J. Thomasson Jr']",2:66|2:88|2:89|2:90|2:93,Unknownx5,2,06:18:00,2,03:14:00,28,31,35,42
2,TOFAS,260.1,312.0,"[66, 88, 89, 91, 93]",5,66|88|89|91|93,"['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2:66|2:88|2:89|2:91|2:93,Unknownx5,2,03:14:00,2,00:42:90,35,42,40,48
2,TOFAS,312.1,361.0,"[66, 89, 91, 92, 93]",5,66|89|91|92|93,"['2:66', '2:89', '2:91', '2:92', '2:93']","['Y. Saybir', 'A. Perez', 'M. Lewis Iii', 'S. Whaley', 'J. Thomasson Jr']",2:66|2:89|2:91|2:92|2:93,Unknownx5,2,00:42:90,3,10:00:00,40,48,42,49
2,TOFAS,361.1,423.0,"[66, 88, 89, 91, 93]",5,66|88|89|91|93,"['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2:66|2:88|2:89|2:91|2:93,Unknownx5,3,10:00:00,3,06:09:00,42,49,47,57
2,TOFAS,423.1,472.0,"[66, 67, 88, 90, 91]",5,66|67|88|90|91,"['2:66', '2:67', '2:88', '2:90', '2:91']","['Y. Saybir', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'M. Lewis Iii']",2:66|2:67|2:88|2:90|2:91,Unknownx5,3,06:09:00,3,03:36:00,47,57,54,62
2,TOFAS,472.1,506.0,"[55, 67, 88, 90, 92]",5,55|67|88|90|92,"['2:55', '2:67', '2:88', '2:90', '2:92']","['T. Geçim', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'S. Whaley']",2:55|2:67|2:88|2:90|2:92,Unknownx5,3,03:36:00,3,02:03:00,54,62,56,67
2,TOFAS,506.1,602.0,"[55, 67, 90, 92, 94]",5,55|67|90|92|94,"['2:55', '2:67', '2:90', '2:92', '2:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2:55|2:67|2:90|2:92|2:94,Unknownx5,3,02:03:00,4,08:16:00,56,67,66,77
2,TOFAS,602.1,642.0,"[55, 89, 90, 92, 94]",5,55|89|90|92|94,"['2:55', '2:89', '2:90', '2:92', '2:94']","['T. Geçim', 'A. Perez', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2:55|2:89|2:90|2:92|2:94,Unknownx5,4,08:16:00,4,06:32:00,66,77,73,82
2,TOFAS,642.1,674.0,"[66, 89, 90, 91, 92]",5,66|89|90|91|92,"['2:66', '2:89', '2:90', '2:91', '2:92']","['Y. Saybir', 'A. Perez', 'H. Besson', 'M. Lewis Iii', 'S. Whaley']",2:66|2:89|2:90|2:91|2:92,Unknownx5,4,06:32:00,4,04:26:00,73,82,79,88
2,TOFAS,674.1,786.0,"[66, 88, 89, 90, 91]",5,66|88|89|90|91,"['2:66', '2:88', '2:89', '2:90', '2:91']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'M. Lewis Iii']",2:66|2:88|2:89|2:90|2:91,Unknownx5,4,04:26:00,4,00:09:50,79,88,89,89
2,TOFAS,786.1,794.0,"[66, 67, 88, 90, 91]",5,66|67|88|90|91,"['2:66', '2:67', '2:88', '2:90', '2:91']","['Y. Saybir', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'M. Lewis Iii']",2:66|2:67|2:88|2:90|2:91,Unknownx5,4,00:09:50,4,00:07:70,89,89,89,89
2,TOFAS,794.1,814.0,"[66, 88, 89, 90, 91]",5,66|88|89|90|91,"['2:66', '2:88', '2:89', '2:90', '2:91']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'M. Lewis Iii']",2:66|2:88|2:89|2:90|2:91,Unknownx5,4,00:07:70,4,00:03:20,89,89,91,90
2,TOFAS,814.1,828.0,"[66, 67, 88, 90, 91]",5,66|67|88|90|91,"['2:66', '2:67', '2:88', '2:90', '2:91']","['Y. Saybir', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'M. Lewis Iii']",2:66|2:67|2:88|2:90|2:91,Unknownx5,4,00:03:20,4,00:00:00,91,90,91,93
