team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,ESENLER EROKSPOR,372.1,401.0,"[20, 21, 22, 24, 26]",5,20|21|22|24|26,"['1:20', '1:21', '1:22', '1:24', '1:26']","['E. Arna', 'E. Gazi', 'T. Thurman', 'P. Cornelie', 'J. Crawford']",1:20|1:21|1:22|1:24|1:26,Unknownx5,2,00:44:80,3,10:00:00,39,31,39,33
1,ESENLER EROKSPOR,401.1,488.0,"[20, 24, 25, 26, 27]",5,20|24|25|26|27,"['1:20', '1:24', '1:25', '1:26', '1:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",1:20|1:24|1:25|1:26|1:27,Unknownx5,3,10:00:00,3,05:20:00,39,33,53,39
1,ESENLER EROKSPOR,488.1,518.0,"[20, 24, 26, 27, 28]",5,20|24|26|27|28,"['1:20', '1:24', '1:26', '1:27', '1:28']","['E. Arna', 'P. Cornelie', 'J. Crawford', 'J. Simmons', 'J. Love']",1:20|1:24|1:26|1:27|1:28,Unknownx5,3,05:20:00,3,03:26:00,53,39,60,41
1,ESENLER EROKSPOR,518.1,549.0,"[19, 20, 24, 28, 60]",5,19|20|24|28|60,"['1:19', '1:20', '1:24', '1:28', '1:60']","['A. Duverioglu', 'E. Arna', 'P. Cornelie', 'J. Love', 'K. Pangos']",1:19|1:20|1:24|1:28|1:60,Unknownx5,3,03:26:00,3,02:20:00,60,41,62,44
1,ESENLER EROKSPOR,549.1,565.0,"[15, 19, 24, 28, 60]",5,15|19|24|28|60,"['1:15', '1:19', '1:24', '1:28', '1:60']","['T. Akyazili', 'A. Duverioglu', 'P. Cornelie', 'J. Love', 'K. Pangos']",1:15|1:19|1:24|1:28|1:60,Unknownx5,3,02:20:00,3,01:14:00,62,44,62,44
1,ESENLER EROKSPOR,565.1,651.0,"[15, 19, 22, 28, 60]",5,15|19|22|28|60,"['1:15', '1:19', '1:22', '1:28', '1:60']","['T. Akyazili', 'A. Duverioglu', 'T. Thurman', 'J. Love', 'K. Pangos']",1:15|1:19|1:22|1:28|1:60,Unknownx5,3,01:14:00,4,05:45:00,62,44,77,53
1,ESENLER EROKSPOR,651.1,705.0,"[19, 20, 22, 26, 28]",5,19|20|22|26|28,"['1:19', '1:20', '1:22', '1:26', '1:28']","['A. Duverioglu', 'E. Arna', 'T. Thurman', 'J. Crawford', 'J. Love']",1:19|1:20|1:22|1:26|1:28,Unknownx5,4,05:45:00,4,02:21:00,77,53,86,61
1,ESENLER EROKSPOR,705.1,723.0,"[19, 21, 22, 26, 28]",5,19|21|22|26|28,"['1:19', '1:21', '1:22', '1:26', '1:28']","['A. Duverioglu', 'E. Gazi', 'T. Thurman', 'J. Crawford', 'J. Love']",1:19|1:21|1:22|1:26|1:28,Unknownx5,4,02:21:00,4,01:33:00,86,61,89,64
1,ESENLER EROKSPOR,723.1,764.0,"[17, 21, 22, 26, 28]",5,17|21|22|26|28,"['1:17', '1:21', '1:22', '1:26', '1:28']","['M. Akyel', 'E. Gazi', 'T. Thurman', 'J. Crawford', 'J. Love']",1:17|1:21|1:22|1:26|1:28,Unknownx5,4,01:33:00,4,00:00:00,89,64,92,70
2,TOFAŞ,1.0,80.0,"[55, 66, 88, 89, 93]",5,55|66|88|89|93,"['2:55', '2:66', '2:88', '2:89', '2:93']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'J. Thomasson']",2:55|2:66|2:88|2:89|2:93,Unknownx5,1,10:00:00,1,05:09:00,0,0,8,8
2,TOFAŞ,80.1,98.0,"[55, 66, 88, 89, 90]",5,55|66|88|89|90,"['2:55', '2:66', '2:88', '2:89', '2:90']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson']",2:55|2:66|2:88|2:89|2:90,Unknownx5,1,05:09:00,1,04:11:00,8,8,8,11
2,TOFAŞ,98.1,123.0,"[66, 88, 89, 90, 91]",5,66|88|89|90|91,"['2:66', '2:88', '2:89', '2:90', '2:91']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'M. Lewis Iii']",2:66|2:88|2:89|2:90|2:91,Unknownx5,1,04:11:00,1,02:43:00,8,11,12,11
2,TOFAŞ,123.1,141.0,"[67, 88, 90, 91, 92]",5,67|88|90|91|92,"['2:67', '2:88', '2:90', '2:91', '2:92']","['Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'M. Lewis Iii', 'S. Whaley']",2:67|2:88|2:90|2:91|2:92,Unknownx5,1,02:43:00,1,02:01:00,12,11,12,13
2,TOFAŞ,141.1,245.0,"[67, 90, 91, 92, 94]",5,67|90|91|92|94,"['2:67', '2:90', '2:91', '2:92', '2:94']","['Ö. Cengiz', 'H. Besson', 'M. Lewis Iii', 'S. Whaley', 'W. Kidd Jr']",2:67|2:90|2:91|2:92|2:94,Unknownx5,1,02:01:00,2,07:12:00,12,13,20,24
2,TOFAŞ,245.1,270.0,"[55, 67, 88, 90, 92]",5,55|67|88|90|92,"['2:55', '2:67', '2:88', '2:90', '2:92']","['T. Geçim', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'S. Whaley']",2:55|2:67|2:88|2:90|2:92,Unknownx5,2,07:12:00,2,05:32:00,20,24,21,30
2,TOFAŞ,270.1,390.0,"[55, 66, 88, 89, 93]",5,55|66|88|89|93,"['2:55', '2:66', '2:88', '2:89', '2:93']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'J. Thomasson']",2:55|2:66|2:88|2:89|2:93,Unknownx5,2,05:32:00,2,00:29:10,21,30,33,39
2,TOFAŞ,390.1,405.0,"[55, 66, 88, 89, 91]",5,55|66|88|89|91,"['2:55', '2:66', '2:88', '2:89', '2:91']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii']",2:55|2:66|2:88|2:89|2:91,Unknownx5,2,00:29:10,3,10:00:00,33,39,33,39
2,TOFAŞ,405.1,453.0,"[55, 66, 88, 89, 93]",5,55|66|88|89|93,"['2:55', '2:66', '2:88', '2:89', '2:93']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'J. Thomasson']",2:55|2:66|2:88|2:89|2:93,Unknownx5,3,10:00:00,3,06:27:00,33,39,39,49
2,TOFAŞ,453.1,490.0,"[55, 66, 89, 93, 94]",5,55|66|89|93|94,"['2:55', '2:66', '2:89', '2:93', '2:94']","['T. Geçim', 'Y. Saybir', 'A. Perez', 'J. Thomasson', 'W. Kidd Jr']",2:55|2:66|2:89|2:93|2:94,Unknownx5,3,06:27:00,3,05:20:00,39,49,39,53
2,TOFAŞ,490.1,522.0,"[55, 66, 90, 93, 94]",5,55|66|90|93|94,"['2:55', '2:66', '2:90', '2:93', '2:94']","['T. Geçim', 'Y. Saybir', 'H. Besson', 'J. Thomasson', 'W. Kidd Jr']",2:55|2:66|2:90|2:93|2:94,Unknownx5,3,05:20:00,3,03:26:00,39,53,41,60
2,TOFAŞ,522.1,613.0,"[67, 88, 90, 91, 92]",5,67|88|90|91|92,"['2:67', '2:88', '2:90', '2:91', '2:92']","['Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'M. Lewis Iii', 'S. Whaley']",2:67|2:88|2:90|2:91|2:92,Unknownx5,3,03:26:00,4,08:26:00,41,60,53,70
2,TOFAŞ,613.1,625.0,"[66, 67, 89, 90, 92]",5,66|67|89|90|92,"['2:66', '2:67', '2:89', '2:90', '2:92']","['Y. Saybir', 'Ö. Cengiz', 'A. Perez', 'H. Besson', 'S. Whaley']",2:66|2:67|2:89|2:90|2:92,Unknownx5,4,08:26:00,4,07:21:00,53,70,53,72
2,TOFAŞ,625.1,681.0,"[66, 89, 90, 93, 94]",5,66|89|90|93|94,"['2:66', '2:89', '2:90', '2:93', '2:94']","['Y. Saybir', 'A. Perez', 'H. Besson', 'J. Thomasson', 'W. Kidd Jr']",2:66|2:89|2:90|2:93|2:94,Unknownx5,4,07:21:00,4,04:30:00,53,72,55,80
2,TOFAŞ,681.1,707.0,"[55, 66, 89, 93, 94]",5,55|66|89|93|94,"['2:55', '2:66', '2:89', '2:93', '2:94']","['T. Geçim', 'Y. Saybir', 'A. Perez', 'J. Thomasson', 'W. Kidd Jr']",2:55|2:66|2:89|2:93|2:94,Unknownx5,4,04:30:00,4,02:21:00,55,80,61,86
2,TOFAŞ,707.1,725.0,"[55, 66, 89, 91, 94]",5,55|66|89|91|94,"['2:55', '2:66', '2:89', '2:91', '2:94']","['T. Geçim', 'Y. Saybir', 'A. Perez', 'M. Lewis Iii', 'W. Kidd Jr']",2:55|2:66|2:89|2:91|2:94,Unknownx5,4,02:21:00,4,01:33:00,61,86,64,89
2,TOFAŞ,725.1,741.0,"[55, 89, 91, 92, 94]",5,55|89|91|92|94,"['2:55', '2:89', '2:91', '2:92', '2:94']","['T. Geçim', 'A. Perez', 'M. Lewis Iii', 'S. Whaley', 'W. Kidd Jr']",2:55|2:89|2:91|2:92|2:94,Unknownx5,4,01:33:00,4,00:35:30,64,89,68,89
2,TOFAŞ,741.1,764.0,"[55, 67, 91, 92, 94]",5,55|67|91|92|94,"['2:55', '2:67', '2:91', '2:92', '2:94']","['T. Geçim', 'Ö. Cengiz', 'M. Lewis Iii', 'S. Whaley', 'W. Kidd Jr']",2:55|2:67|2:91|2:92|2:94,Unknownx5,4,00:35:30,4,00:00:00,68,89,70,92
